filename,token1,channel,i,trap,Organism,Term_Source,Term_Accession,Strain,Genotype,Imagetype,Investigation,Study,Assay
img_000000005_04-RFPdouble_002_trap_016.tif,5,04-RFPdouble,2,16,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HB,X1,derived,I1,S0,A2
img_000000006_01-BF0_000_trap_002.tif,6,01-BF0,0,2,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,LG,I0,raw,I1,S1,A7
img_000000006_01-BF0_000_trap_011.tif,6,01-BF0,0,11,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HGW,D1,raw,I1,S0,A8
img_000000006_01-BF0_000_trap_016.tif,6,01-BF0,0,16,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HRO,D0,raw,I2,S0,A2
img_000000006_01-BF0_001_trap_002.tif,6,01-BF0,1,2,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,D,X3,derived,I3,S2,A9
img_000000006_01-BF0_001_trap_011.tif,6,01-BF0,1,11,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HB,R3,raw,I3,S0,A9
img_000000006_01-BF0_001_trap_016.tif,6,01-BF0,1,16,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HST,I3,raw,I3,S1,A1
img_000000006_01-BF0_002_trap_002.tif,6,01-BF0,2,2,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,D,X0,derived,I1,S0,A9
img_000000006_01-BF0_002_trap_011.tif,6,01-BF0,2,11,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,D,I3,derived,I1,S0,A6
img_000000006_01-BF0_002_trap_016.tif,6,01-BF0,2,16,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HGW,R3,raw,I2,S2,A4
img_000000006_03-GFPdouble_000_trap_002.tif,6,03-GFPdouble,0,2,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HST,I3,raw,I1,S2,A6
img_000000006_03-GFPdouble_000_trap_011.tif,6,03-GFPdouble,0,11,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,CPH,D2,raw,I1,S1,A5
img_000000006_03-GFPdouble_000_trap_016.tif,6,03-GFPdouble,0,16,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HGW,I1,raw,I2,S0,A9
img_000000006_03-GFPdouble_001_trap_002.tif,6,03-GFPdouble,1,2,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,STH,D0,derived,I2,S2,A3
img_000000006_03-GFPdouble_001_trap_011.tif,6,03-GFPdouble,1,11,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HH,X3,derived,I3,S1,A1
img_000000006_03-GFPdouble_001_trap_016.tif,6,03-GFPdouble,1,16,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,RDG,X2,raw,I2,S1,A9
img_000000006_03-GFPdouble_002_trap_002.tif,6,03-GFPdouble,2,2,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HWI,D3,raw,I2,S2,A1
img_000000006_03-GFPdouble_002_trap_011.tif,6,03-GFPdouble,2,11,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,CPH,X1,derived,I2,S2,A3
img_000000006_03-GFPdouble_002_trap_016.tif,6,03-GFPdouble,2,16,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HH,D2,raw,I3,S0,A2
img_000000006_04-RFPdouble_000_trap_002.tif,6,04-RFPdouble,0,2,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HH,X3,derived,I1,S0,A6
img_000000006_04-RFPdouble_000_trap_011.tif,6,04-RFPdouble,0,11,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,K,I2,derived,I2,S0,A7
img_000000006_04-RFPdouble_000_trap_016.tif,6,04-RFPdouble,0,16,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,RDG,R0,raw,I1,S0,A2
img_000000006_04-RFPdouble_001_trap_002.tif,6,04-RFPdouble,1,2,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HH,D2,raw,I3,S1,A7
img_000000006_04-RFPdouble_001_trap_011.tif,6,04-RFPdouble,1,11,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HST,R0,raw,I2,S1,A4
img_000000006_04-RFPdouble_001_trap_016.tif,6,04-RFPdouble,1,16,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HGW,D1,derived,I1,S2,A5
img_000000006_04-RFPdouble_002_trap_002.tif,6,04-RFPdouble,2,2,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HB,X1,derived,I2,S2,A8
img_000000006_04-RFPdouble_002_trap_011.tif,6,04-RFPdouble,2,11,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,CPH,X2,raw,I2,S2,A3
img_000000006_04-RFPdouble_002_trap_016.tif,6,04-RFPdouble,2,16,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HST,D2,raw,I3,S0,A1
img_000000007_01-BF0_000_trap_002.tif,7,01-BF0,0,2,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,LG,X1,raw,I2,S1,A7
img_000000007_01-BF0_000_trap_011.tif,7,01-BF0,0,11,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HST,D3,derived,I1,S0,A8
img_000000007_01-BF0_000_trap_016.tif,7,01-BF0,0,16,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HL,X1,raw,I1,S0,A9
img_000000007_01-BF0_001_trap_002.tif,7,01-BF0,1,2,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,K,R0,raw,I3,S0,A8
img_000000007_01-BF0_001_trap_011.tif,7,01-BF0,1,11,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HB,X3,raw,I3,S0,A7
img_000000007_01-BF0_001_trap_016.tif,7,01-BF0,1,16,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HL,R0,raw,I2,S2,A6
img_000000007_01-BF0_002_trap_002.tif,7,01-BF0,2,2,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HST,X0,raw,I1,S1,A4
img_000000007_01-BF0_002_trap_011.tif,7,01-BF0,2,11,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,CPH,I0,raw,I1,S0,A2
img_000000007_01-BF0_002_trap_016.tif,7,01-BF0,2,16,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,LG,X3,raw,I1,S2,A0
img_000000007_03-GFPdouble_000_trap_002.tif,7,03-GFPdouble,0,2,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HL,X2,raw,I1,S1,A1
img_000000007_03-GFPdouble_000_trap_011.tif,7,03-GFPdouble,0,11,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,STH,D1,raw,I3,S0,A1
img_000000007_03-GFPdouble_000_trap_016.tif,7,03-GFPdouble,0,16,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HB,D2,derived,I1,S2,A2
img_000000007_03-GFPdouble_001_trap_002.tif,7,03-GFPdouble,1,2,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HH,I3,raw,I3,S2,A4
img_000000007_03-GFPdouble_001_trap_011.tif,7,03-GFPdouble,1,11,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,RDG,R2,raw,I2,S2,A8
img_000000007_03-GFPdouble_001_trap_016.tif,7,03-GFPdouble,1,16,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HRO,R0,raw,I1,S1,A8
img_000000007_03-GFPdouble_002_trap_002.tif,7,03-GFPdouble,2,2,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HRO,R1,raw,I1,S1,A3
img_000000007_03-GFPdouble_002_trap_011.tif,7,03-GFPdouble,2,11,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HGW,I1,raw,I2,S2,A1
img_000000007_03-GFPdouble_002_trap_016.tif,7,03-GFPdouble,2,16,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,LG,D1,raw,I2,S0,A6
img_000000007_04-RFPdouble_000_trap_002.tif,7,04-RFPdouble,0,2,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HH,X3,raw,I1,S0,A8
img_000000007_04-RFPdouble_000_trap_011.tif,7,04-RFPdouble,0,11,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HWI,D2,raw,I1,S0,A1
img_000000007_04-RFPdouble_000_trap_016.tif,7,04-RFPdouble,0,16,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HWI,I1,derived,I2,S0,A7
img_000000007_04-RFPdouble_001_trap_002.tif,7,04-RFPdouble,1,2,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HWI,D0,derived,I2,S2,A8
img_000000007_04-RFPdouble_001_trap_011.tif,7,04-RFPdouble,1,11,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HB,I3,derived,I3,S1,A3
img_000000007_04-RFPdouble_001_trap_016.tif,7,04-RFPdouble,1,16,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HH,D0,raw,I3,S1,A8
img_000000007_04-RFPdouble_002_trap_002.tif,7,04-RFPdouble,2,2,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,LG,D2,derived,I1,S2,A0
img_000000007_04-RFPdouble_002_trap_011.tif,7,04-RFPdouble,2,11,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HST,X2,derived,I2,S0,A6
img_000000007_04-RFPdouble_002_trap_016.tif,7,04-RFPdouble,2,16,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HST,D2,raw,I1,S2,A1
img_000000008_01-BF0_000_trap_002.tif,8,01-BF0,0,2,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HL,X2,raw,I1,S1,A5
img_000000008_01-BF0_000_trap_011.tif,8,01-BF0,0,11,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HST,R2,raw,I1,S1,A9
img_000000008_01-BF0_000_trap_016.tif,8,01-BF0,0,16,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,CPH,D1,raw,I1,S2,A3
img_000000008_01-BF0_001_trap_002.tif,8,01-BF0,1,2,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,LG,R3,raw,I1,S0,A5
img_000000008_01-BF0_001_trap_011.tif,8,01-BF0,1,11,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,K,D3,derived,I2,S2,A1
img_000000008_01-BF0_001_trap_016.tif,8,01-BF0,1,16,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HB,R2,derived,I1,S1,A7
img_000000008_01-BF0_002_trap_002.tif,8,01-BF0,2,2,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HH,X0,raw,I2,S1,A3
img_000000008_01-BF0_002_trap_011.tif,8,01-BF0,2,11,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HRO,I1,raw,I3,S1,A0
img_000000008_01-BF0_002_trap_016.tif,8,01-BF0,2,16,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HST,I0,raw,I2,S2,A9
img_000000008_03-GFPdouble_000_trap_002.tif,8,03-GFPdouble,0,2,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HWI,I3,derived,I3,S1,A3
img_000000008_03-GFPdouble_000_trap_011.tif,8,03-GFPdouble,0,11,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HWI,I1,raw,I3,S0,A7
img_000000008_03-GFPdouble_000_trap_016.tif,8,03-GFPdouble,0,16,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HGW,D2,derived,I3,S2,A0
img_000000008_03-GFPdouble_001_trap_002.tif,8,03-GFPdouble,1,2,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,CPH,R2,raw,I2,S0,A1
img_000000008_03-GFPdouble_001_trap_011.tif,8,03-GFPdouble,1,11,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,STH,R1,raw,I2,S0,A6
img_000000008_03-GFPdouble_001_trap_016.tif,8,03-GFPdouble,1,16,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HL,D2,derived,I3,S2,A5
img_000000008_03-GFPdouble_002_trap_002.tif,8,03-GFPdouble,2,2,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,LG,I3,derived,I1,S1,A4
img_000000008_03-GFPdouble_002_trap_011.tif,8,03-GFPdouble,2,11,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,STH,X3,raw,I2,S2,A2
img_000000008_03-GFPdouble_002_trap_016.tif,8,03-GFPdouble,2,16,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HL,R1,raw,I3,S0,A7
img_000000008_04-RFPdouble_000_trap_002.tif,8,04-RFPdouble,0,2,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HST,I0,derived,I3,S1,A0
img_000000008_04-RFPdouble_000_trap_011.tif,8,04-RFPdouble,0,11,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HB,D1,derived,I2,S0,A5
img_000000008_04-RFPdouble_000_trap_016.tif,8,04-RFPdouble,0,16,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,LG,R2,raw,I1,S0,A7
img_000000008_04-RFPdouble_001_trap_002.tif,8,04-RFPdouble,1,2,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HGW,D3,derived,I1,S2,A4
img_000000008_04-RFPdouble_001_trap_011.tif,8,04-RFPdouble,1,11,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HWI,R1,derived,I2,S0,A2
img_000000008_04-RFPdouble_001_trap_016.tif,8,04-RFPdouble,1,16,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,STH,D1,derived,I1,S2,A4
img_000000008_04-RFPdouble_002_trap_002.tif,8,04-RFPdouble,2,2,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HWI,D3,raw,I3,S1,A8
img_000000008_04-RFPdouble_002_trap_011.tif,8,04-RFPdouble,2,11,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HB,I1,derived,I1,S0,A7
img_000000008_04-RFPdouble_002_trap_016.tif,8,04-RFPdouble,2,16,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HL,I2,raw,I1,S1,A0
img_000000009_01-BF0_000_trap_002.tif,9,01-BF0,0,2,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HL,X3,raw,I1,S2,A9
img_000000009_01-BF0_000_trap_011.tif,9,01-BF0,0,11,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HL,X2,raw,I1,S0,A3
img_000000009_01-BF0_000_trap_016.tif,9,01-BF0,0,16,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HB,I1,derived,I1,S0,A9
img_000000009_01-BF0_001_trap_002.tif,9,01-BF0,1,2,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HWI,I3,raw,I2,S2,A6
img_000000009_01-BF0_001_trap_011.tif,9,01-BF0,1,11,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,CPH,I3,raw,I3,S2,A4
img_000000009_01-BF0_001_trap_016.tif,9,01-BF0,1,16,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HB,X2,derived,I3,S2,A3
img_000000009_01-BF0_002_trap_002.tif,9,01-BF0,2,2,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,STH,D0,derived,I2,S2,A2
img_000000009_01-BF0_002_trap_011.tif,9,01-BF0,2,11,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HB,I1,derived,I1,S1,A6
img_000000009_01-BF0_002_trap_016.tif,9,01-BF0,2,16,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,STH,X2,raw,I2,S1,A5
img_000000009_03-GFPdouble_000_trap_002.tif,9,03-GFPdouble,0,2,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,K,X1,derived,I1,S1,A7
img_000000009_03-GFPdouble_000_trap_011.tif,9,03-GFPdouble,0,11,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,K,I1,derived,I1,S2,A1
img_000000009_03-GFPdouble_000_trap_016.tif,9,03-GFPdouble,0,16,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,CPH,D2,raw,I1,S0,A0
img_000000009_03-GFPdouble_001_trap_002.tif,9,03-GFPdouble,1,2,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HH,R3,derived,I2,S2,A1
img_000000009_03-GFPdouble_001_trap_011.tif,9,03-GFPdouble,1,11,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HST,R2,raw,I3,S1,A2
img_000000009_03-GFPdouble_001_trap_016.tif,9,03-GFPdouble,1,16,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,K,R3,derived,I2,S2,A4
img_000000009_03-GFPdouble_002_trap_002.tif,9,03-GFPdouble,2,2,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,CPH,X3,raw,I2,S1,A6
img_000000009_03-GFPdouble_002_trap_011.tif,9,03-GFPdouble,2,11,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,LG,I3,raw,I2,S1,A0
img_000000009_03-GFPdouble_002_trap_016.tif,9,03-GFPdouble,2,16,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,K,I3,raw,I3,S0,A6
img_000000009_04-RFPdouble_000_trap_002.tif,9,04-RFPdouble,0,2,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,STH,D0,derived,I1,S1,A6
img_000000009_04-RFPdouble_000_trap_011.tif,9,04-RFPdouble,0,11,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HST,I2,derived,I2,S0,A2
img_000000009_04-RFPdouble_000_trap_016.tif,9,04-RFPdouble,0,16,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HL,I2,raw,I3,S0,A3
img_000000009_04-RFPdouble_001_trap_002.tif,9,04-RFPdouble,1,2,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,D,I1,derived,I3,S0,A8
img_000000009_04-RFPdouble_001_trap_011.tif,9,04-RFPdouble,1,11,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HWI,X1,raw,I2,S0,A2
img_000000009_04-RFPdouble_001_trap_016.tif,9,04-RFPdouble,1,16,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HL,R2,raw,I3,S0,A1
img_000000009_04-RFPdouble_002_trap_002.tif,9,04-RFPdouble,2,2,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HL,D1,derived,I1,S1,A8
img_000000009_04-RFPdouble_002_trap_011.tif,9,04-RFPdouble,2,11,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,K,I3,raw,I1,S1,A1
img_000000009_04-RFPdouble_002_trap_016.tif,9,04-RFPdouble,2,16,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HB,R1,derived,I3,S2,A1
img_000000010_01-BF0_000_trap_002.tif,10,01-BF0,0,2,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,STH,I3,raw,I1,S2,A9
img_000000010_01-BF0_000_trap_011.tif,10,01-BF0,0,11,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,D,X3,derived,I1,S0,A1
img_000000010_01-BF0_000_trap_016.tif,10,01-BF0,0,16,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HGW,D1,raw,I2,S0,A5
img_000000010_01-BF0_001_trap_002.tif,10,01-BF0,1,2,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HL,X1,derived,I1,S0,A8
img_000000010_01-BF0_001_trap_011.tif,10,01-BF0,1,11,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HH,R2,raw,I1,S1,A5
img_000000010_01-BF0_001_trap_016.tif,10,01-BF0,1,16,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HWI,I1,raw,I3,S0,A7
img_000000010_01-BF0_002_trap_002.tif,10,01-BF0,2,2,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,LG,R2,raw,I3,S0,A5
img_000000010_01-BF0_002_trap_011.tif,10,01-BF0,2,11,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,CPH,R2,raw,I1,S1,A1
img_000000010_01-BF0_002_trap_016.tif,10,01-BF0,2,16,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,CPH,X0,derived,I3,S1,A0
img_000000010_03-GFPdouble_000_trap_002.tif,10,03-GFPdouble,0,2,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HB,X2,derived,I2,S2,A8
img_000000010_03-GFPdouble_000_trap_011.tif,10,03-GFPdouble,0,11,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HH,X3,raw,I2,S0,A5
img_000000010_03-GFPdouble_000_trap_016.tif,10,03-GFPdouble,0,16,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HWI,R1,derived,I3,S0,A3
img_000000010_03-GFPdouble_001_trap_002.tif,10,03-GFPdouble,1,2,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,RDG,X3,raw,I3,S2,A1
img_000000010_03-GFPdouble_001_trap_011.tif,10,03-GFPdouble,1,11,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,K,I2,raw,I1,S0,A5
img_000000010_03-GFPdouble_001_trap_016.tif,10,03-GFPdouble,1,16,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,K,D2,raw,I1,S2,A4
img_000000010_03-GFPdouble_002_trap_002.tif,10,03-GFPdouble,2,2,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HGW,X1,derived,I1,S0,A6
img_000000010_03-GFPdouble_002_trap_011.tif,10,03-GFPdouble,2,11,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HST,R0,derived,I1,S0,A8
img_000000010_03-GFPdouble_002_trap_016.tif,10,03-GFPdouble,2,16,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,RDG,R2,raw,I2,S1,A7
img_000000010_04-RFPdouble_000_trap_002.tif,10,04-RFPdouble,0,2,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HH,R2,derived,I1,S0,A5
img_000000010_04-RFPdouble_000_trap_011.tif,10,04-RFPdouble,0,11,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,K,I2,raw,I2,S0,A7
img_000000010_04-RFPdouble_000_trap_016.tif,10,04-RFPdouble,0,16,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,K,R3,derived,I2,S0,A0
img_000000010_04-RFPdouble_001_trap_002.tif,10,04-RFPdouble,1,2,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HL,R2,derived,I1,S0,A8
img_000000010_04-RFPdouble_001_trap_011.tif,10,04-RFPdouble,1,11,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HGW,X3,derived,I3,S1,A5
img_000000010_04-RFPdouble_001_trap_016.tif,10,04-RFPdouble,1,16,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,LG,R2,derived,I1,S1,A9
img_000000010_04-RFPdouble_002_trap_002.tif,10,04-RFPdouble,2,2,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HWI,I0,raw,I1,S2,A8
img_000000010_04-RFPdouble_002_trap_011.tif,10,04-RFPdouble,2,11,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HH,X0,raw,I1,S1,A5
img_000000010_04-RFPdouble_002_trap_016.tif,10,04-RFPdouble,2,16,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HH,X0,derived,I1,S2,A0
img_000000011_01-BF0_000_trap_002.tif,11,01-BF0,0,2,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,STH,D3,derived,I1,S0,A8
img_000000011_01-BF0_000_trap_011.tif,11,01-BF0,0,11,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,RDG,D2,derived,I2,S1,A5
img_000000011_01-BF0_000_trap_016.tif,11,01-BF0,0,16,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HH,I2,raw,I1,S2,A2
img_000000011_01-BF0_001_trap_002.tif,11,01-BF0,1,2,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,K,X1,derived,I1,S0,A1
img_000000011_01-BF0_001_trap_011.tif,11,01-BF0,1,11,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HB,I1,raw,I2,S2,A2
img_000000011_01-BF0_001_trap_016.tif,11,01-BF0,1,16,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,STH,X2,derived,I3,S0,A6
img_000000011_01-BF0_002_trap_002.tif,11,01-BF0,2,2,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,D,D3,raw,I1,S2,A0
img_000000011_01-BF0_002_trap_011.tif,11,01-BF0,2,11,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HST,R3,raw,I3,S2,A7
img_000000011_01-BF0_002_trap_016.tif,11,01-BF0,2,16,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,CPH,I0,derived,I2,S2,A1
img_000000011_03-GFPdouble_000_trap_002.tif,11,03-GFPdouble,0,2,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,STH,D3,raw,I3,S2,A9
img_000000011_03-GFPdouble_000_trap_011.tif,11,03-GFPdouble,0,11,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HGW,R0,derived,I2,S2,A4
img_000000011_03-GFPdouble_000_trap_016.tif,11,03-GFPdouble,0,16,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HWI,D1,derived,I2,S1,A7
img_000000011_03-GFPdouble_001_trap_002.tif,11,03-GFPdouble,1,2,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,RDG,R2,derived,I2,S1,A6
img_000000011_03-GFPdouble_001_trap_011.tif,11,03-GFPdouble,1,11,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HGW,R2,raw,I2,S1,A4
img_000000011_03-GFPdouble_001_trap_016.tif,11,03-GFPdouble,1,16,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HGW,X0,raw,I2,S1,A8
img_000000011_03-GFPdouble_002_trap_002.tif,11,03-GFPdouble,2,2,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HH,R3,raw,I2,S0,A1
img_000000011_03-GFPdouble_002_trap_011.tif,11,03-GFPdouble,2,11,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,STH,X1,raw,I3,S2,A5
img_000000011_03-GFPdouble_002_trap_016.tif,11,03-GFPdouble,2,16,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,LG,D0,derived,I3,S0,A5
img_000000011_04-RFPdouble_000_trap_002.tif,11,04-RFPdouble,0,2,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,D,X3,derived,I2,S1,A6
img_000000011_04-RFPdouble_000_trap_011.tif,11,04-RFPdouble,0,11,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,STH,I0,raw,I3,S1,A5
img_000000011_04-RFPdouble_000_trap_016.tif,11,04-RFPdouble,0,16,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HRO,X2,raw,I1,S0,A2
img_000000011_04-RFPdouble_001_trap_002.tif,11,04-RFPdouble,1,2,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,CPH,I0,derived,I1,S1,A7
img_000000011_04-RFPdouble_001_trap_011.tif,11,04-RFPdouble,1,11,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,RDG,X2,raw,I1,S0,A1
img_000000011_04-RFPdouble_001_trap_016.tif,11,04-RFPdouble,1,16,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HST,X3,raw,I1,S2,A0
img_000000011_04-RFPdouble_002_trap_002.tif,11,04-RFPdouble,2,2,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HWI,R0,derived,I2,S2,A2
