,filename,token1,channel,i,trap,Organism,Term_Source,Term_Accession,Strain,Genotype,Imagetype,Investigation,Study,Assay
402,img_000000002_04-RFPdouble_002_trap_018.tif,2,04-RFPdouble,2,18,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,LG,D1,derived,I3,S1,A0
403,img_000000002_04-RFPdouble_002_trap_019.tif,2,04-RFPdouble,2,19,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,CPH,D0,raw,I1,S0,A0
404,img_000000002_04-RFPdouble_002_trap_020.tif,2,04-RFPdouble,2,20,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,STH,R0,derived,I2,S1,A8
405,img_000000003_01-BF0_000_trap_001.tif,3,01-BF0,0,1,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,RDG,X0,raw,I3,S0,A5
406,img_000000003_01-BF0_000_trap_002.tif,3,01-BF0,0,2,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,STH,I3,raw,I2,S2,A5
407,img_000000003_01-BF0_000_trap_005.tif,3,01-BF0,0,5,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,CPH,D1,raw,I1,S1,A8
408,img_000000003_01-BF0_000_trap_006.tif,3,01-BF0,0,6,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HH,X2,derived,I1,S2,A0
409,img_000000003_01-BF0_000_trap_007.tif,3,01-BF0,0,7,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HH,X3,raw,I2,S1,A7
410,img_000000003_01-BF0_000_trap_008.tif,3,01-BF0,0,8,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HGW,I1,derived,I1,S2,A3
411,img_000000003_01-BF0_000_trap_009.tif,3,01-BF0,0,9,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HB,D0,raw,I2,S0,A1
412,img_000000003_01-BF0_000_trap_010.tif,3,01-BF0,0,10,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,D,I1,raw,I1,S2,A9
413,img_000000003_01-BF0_000_trap_011.tif,3,01-BF0,0,11,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HH,I2,derived,I1,S2,A5
414,img_000000003_01-BF0_000_trap_013.tif,3,01-BF0,0,13,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,STH,D0,derived,I1,S0,A7
415,img_000000003_01-BF0_000_trap_014.tif,3,01-BF0,0,14,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HGW,D1,raw,I3,S2,A5
416,img_000000003_01-BF0_000_trap_017.tif,3,01-BF0,0,17,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HWI,D0,raw,I2,S0,A5
417,img_000000003_01-BF0_000_trap_018.tif,3,01-BF0,0,18,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HGW,D1,derived,I3,S1,A2
418,img_000000003_01-BF0_000_trap_019.tif,3,01-BF0,0,19,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HL,R3,raw,I3,S0,A1
419,img_000000003_01-BF0_000_trap_020.tif,3,01-BF0,0,20,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HH,X2,derived,I2,S0,A9
420,img_000000003_01-BF0_001_trap_001.tif,3,01-BF0,1,1,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,LG,X0,raw,I3,S1,A6
421,img_000000003_01-BF0_001_trap_002.tif,3,01-BF0,1,2,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HST,R0,raw,I2,S2,A4
422,img_000000003_01-BF0_001_trap_005.tif,3,01-BF0,1,5,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HH,I2,raw,I3,S0,A4
423,img_000000003_01-BF0_001_trap_006.tif,3,01-BF0,1,6,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,K,I3,derived,I1,S0,A7
424,img_000000003_01-BF0_001_trap_007.tif,3,01-BF0,1,7,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HB,X0,derived,I1,S1,A1
425,img_000000003_01-BF0_001_trap_008.tif,3,01-BF0,1,8,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,RDG,R0,derived,I2,S0,A8
426,img_000000003_01-BF0_001_trap_009.tif,3,01-BF0,1,9,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HL,X3,raw,I2,S1,A7
427,img_000000003_01-BF0_001_trap_010.tif,3,01-BF0,1,10,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,STH,I3,derived,I3,S0,A0
428,img_000000003_01-BF0_001_trap_011.tif,3,01-BF0,1,11,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,K,D0,derived,I3,S0,A0
429,img_000000003_01-BF0_001_trap_013.tif,3,01-BF0,1,13,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,STH,R3,raw,I1,S1,A2
430,img_000000003_01-BF0_001_trap_014.tif,3,01-BF0,1,14,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HRO,X2,raw,I1,S2,A1
431,img_000000003_01-BF0_001_trap_017.tif,3,01-BF0,1,17,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HRO,I0,raw,I1,S1,A9
432,img_000000003_01-BF0_001_trap_018.tif,3,01-BF0,1,18,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HGW,X2,derived,I2,S1,A8
433,img_000000003_01-BF0_001_trap_019.tif,3,01-BF0,1,19,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,STH,X0,raw,I3,S2,A1
434,img_000000003_01-BF0_001_trap_020.tif,3,01-BF0,1,20,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HWI,R3,derived,I2,S2,A8
435,img_000000003_01-BF0_002_trap_001.tif,3,01-BF0,2,1,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HWI,R0,derived,I1,S1,A4
436,img_000000003_01-BF0_002_trap_002.tif,3,01-BF0,2,2,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HST,I0,raw,I3,S1,A3
437,img_000000003_01-BF0_002_trap_005.tif,3,01-BF0,2,5,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,RDG,D1,raw,I1,S1,A7
438,img_000000003_01-BF0_002_trap_006.tif,3,01-BF0,2,6,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HL,X3,raw,I2,S0,A3
439,img_000000003_01-BF0_002_trap_007.tif,3,01-BF0,2,7,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HB,I3,raw,I1,S2,A5
440,img_000000003_01-BF0_002_trap_008.tif,3,01-BF0,2,8,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,RDG,I0,raw,I2,S2,A9
441,img_000000003_01-BF0_002_trap_009.tif,3,01-BF0,2,9,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,RDG,D1,raw,I1,S0,A0
442,img_000000003_01-BF0_002_trap_010.tif,3,01-BF0,2,10,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,STH,X3,derived,I3,S1,A1
443,img_000000003_01-BF0_002_trap_011.tif,3,01-BF0,2,11,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HST,I2,derived,I3,S0,A8
444,img_000000003_01-BF0_002_trap_013.tif,3,01-BF0,2,13,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HWI,X1,raw,I3,S2,A5
445,img_000000003_01-BF0_002_trap_014.tif,3,01-BF0,2,14,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,STH,D1,raw,I2,S2,A7
446,img_000000003_01-BF0_002_trap_017.tif,3,01-BF0,2,17,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,K,I2,raw,I2,S2,A8
447,img_000000003_01-BF0_002_trap_018.tif,3,01-BF0,2,18,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HL,I1,raw,I3,S0,A6
448,img_000000003_01-BF0_002_trap_019.tif,3,01-BF0,2,19,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HGW,R1,derived,I2,S1,A9
449,img_000000003_01-BF0_002_trap_020.tif,3,01-BF0,2,20,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HRO,D3,derived,I3,S2,A6
450,img_000000003_03-GFPdouble_000_trap_001.tif,3,03-GFPdouble,0,1,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,CPH,X3,raw,I1,S0,A1
451,img_000000003_03-GFPdouble_000_trap_002.tif,3,03-GFPdouble,0,2,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,D,D0,raw,I1,S1,A6
452,img_000000003_03-GFPdouble_000_trap_005.tif,3,03-GFPdouble,0,5,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HST,I0,derived,I3,S2,A7
453,img_000000003_03-GFPdouble_000_trap_006.tif,3,03-GFPdouble,0,6,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HGW,X1,raw,I2,S0,A6
454,img_000000003_03-GFPdouble_000_trap_007.tif,3,03-GFPdouble,0,7,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HGW,X3,raw,I1,S0,A9
455,img_000000003_03-GFPdouble_000_trap_008.tif,3,03-GFPdouble,0,8,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HL,R1,derived,I2,S2,A4
456,img_000000003_03-GFPdouble_000_trap_009.tif,3,03-GFPdouble,0,9,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,STH,I0,raw,I2,S2,A3
457,img_000000003_03-GFPdouble_000_trap_010.tif,3,03-GFPdouble,0,10,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HRO,D3,raw,I1,S0,A7
458,img_000000003_03-GFPdouble_000_trap_011.tif,3,03-GFPdouble,0,11,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HH,D0,derived,I3,S0,A6
459,img_000000003_03-GFPdouble_000_trap_013.tif,3,03-GFPdouble,0,13,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,K,X1,derived,I2,S0,A3
460,img_000000003_03-GFPdouble_000_trap_014.tif,3,03-GFPdouble,0,14,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,STH,X3,derived,I3,S2,A5
461,img_000000003_03-GFPdouble_000_trap_017.tif,3,03-GFPdouble,0,17,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,CPH,D1,raw,I2,S0,A8
462,img_000000003_03-GFPdouble_000_trap_018.tif,3,03-GFPdouble,0,18,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,CPH,D2,raw,I3,S0,A6
463,img_000000003_03-GFPdouble_000_trap_019.tif,3,03-GFPdouble,0,19,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,LG,I1,derived,I3,S0,A7
464,img_000000003_03-GFPdouble_000_trap_020.tif,3,03-GFPdouble,0,20,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HRO,D0,derived,I2,S1,A6
465,img_000000003_03-GFPdouble_001_trap_001.tif,3,03-GFPdouble,1,1,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,K,X2,derived,I2,S2,A1
466,img_000000003_03-GFPdouble_001_trap_002.tif,3,03-GFPdouble,1,2,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,LG,I3,derived,I2,S2,A4
467,img_000000003_03-GFPdouble_001_trap_005.tif,3,03-GFPdouble,1,5,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,D,D1,derived,I1,S0,A9
468,img_000000003_03-GFPdouble_001_trap_006.tif,3,03-GFPdouble,1,6,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,D,I0,derived,I2,S1,A0
469,img_000000003_03-GFPdouble_001_trap_007.tif,3,03-GFPdouble,1,7,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,STH,X3,raw,I2,S0,A2
470,img_000000003_03-GFPdouble_001_trap_008.tif,3,03-GFPdouble,1,8,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,LG,D3,raw,I3,S1,A1
471,img_000000003_03-GFPdouble_001_trap_009.tif,3,03-GFPdouble,1,9,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HL,D2,derived,I1,S1,A8
472,img_000000003_03-GFPdouble_001_trap_010.tif,3,03-GFPdouble,1,10,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,D,I1,raw,I1,S2,A8
473,img_000000003_03-GFPdouble_001_trap_011.tif,3,03-GFPdouble,1,11,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,STH,D2,derived,I2,S1,A6
474,img_000000003_03-GFPdouble_001_trap_013.tif,3,03-GFPdouble,1,13,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HWI,X2,raw,I1,S2,A3
475,img_000000003_03-GFPdouble_001_trap_014.tif,3,03-GFPdouble,1,14,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HH,I1,derived,I1,S2,A5
476,img_000000003_03-GFPdouble_001_trap_017.tif,3,03-GFPdouble,1,17,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HH,I3,derived,I3,S0,A9
477,img_000000003_03-GFPdouble_001_trap_018.tif,3,03-GFPdouble,1,18,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HB,D3,derived,I2,S1,A2
478,img_000000003_03-GFPdouble_001_trap_019.tif,3,03-GFPdouble,1,19,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HL,R3,raw,I2,S0,A7
479,img_000000003_03-GFPdouble_001_trap_020.tif,3,03-GFPdouble,1,20,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,STH,R2,derived,I2,S0,A4
480,img_000000003_03-GFPdouble_002_trap_001.tif,3,03-GFPdouble,2,1,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,RDG,X0,derived,I1,S2,A9
481,img_000000003_03-GFPdouble_002_trap_002.tif,3,03-GFPdouble,2,2,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,CPH,D0,derived,I2,S0,A1
482,img_000000003_03-GFPdouble_002_trap_005.tif,3,03-GFPdouble,2,5,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,K,D3,raw,I3,S1,A5
483,img_000000003_03-GFPdouble_002_trap_006.tif,3,03-GFPdouble,2,6,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HH,X3,derived,I1,S2,A4
484,img_000000003_03-GFPdouble_002_trap_007.tif,3,03-GFPdouble,2,7,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,LG,I3,raw,I3,S0,A2
485,img_000000003_03-GFPdouble_002_trap_008.tif,3,03-GFPdouble,2,8,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,STH,R2,derived,I2,S2,A0
486,img_000000003_03-GFPdouble_002_trap_009.tif,3,03-GFPdouble,2,9,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HB,D2,derived,I1,S0,A2
487,img_000000003_03-GFPdouble_002_trap_010.tif,3,03-GFPdouble,2,10,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HH,X0,derived,I2,S2,A9
488,img_000000003_03-GFPdouble_002_trap_011.tif,3,03-GFPdouble,2,11,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,STH,D0,derived,I3,S2,A0
489,img_000000003_03-GFPdouble_002_trap_013.tif,3,03-GFPdouble,2,13,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,RDG,D1,derived,I1,S1,A2
490,img_000000003_03-GFPdouble_002_trap_014.tif,3,03-GFPdouble,2,14,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HRO,X0,raw,I2,S1,A1
491,img_000000003_03-GFPdouble_002_trap_017.tif,3,03-GFPdouble,2,17,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HWI,R2,derived,I2,S2,A6
492,img_000000003_03-GFPdouble_002_trap_018.tif,3,03-GFPdouble,2,18,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HST,R2,raw,I2,S1,A7
493,img_000000003_03-GFPdouble_002_trap_019.tif,3,03-GFPdouble,2,19,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,LG,D1,derived,I2,S1,A9
494,img_000000003_03-GFPdouble_002_trap_020.tif,3,03-GFPdouble,2,20,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,CPH,D0,derived,I2,S1,A0
495,img_000000003_04-RFPdouble_000_trap_001.tif,3,04-RFPdouble,0,1,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,LG,I2,derived,I2,S0,A6
496,img_000000003_04-RFPdouble_000_trap_002.tif,3,04-RFPdouble,0,2,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HGW,I3,derived,I3,S1,A1
497,img_000000003_04-RFPdouble_000_trap_005.tif,3,04-RFPdouble,0,5,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HGW,R2,derived,I2,S0,A2
498,img_000000003_04-RFPdouble_000_trap_006.tif,3,04-RFPdouble,0,6,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,CPH,X2,raw,I2,S1,A0
499,img_000000003_04-RFPdouble_000_trap_007.tif,3,04-RFPdouble,0,7,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HST,D1,derived,I1,S0,A3
500,img_000000003_04-RFPdouble_000_trap_008.tif,3,04-RFPdouble,0,8,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HRO,D2,raw,I1,S1,A6
501,img_000000003_04-RFPdouble_000_trap_009.tif,3,04-RFPdouble,0,9,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,K,I2,derived,I3,S2,A1
502,img_000000003_04-RFPdouble_000_trap_010.tif,3,04-RFPdouble,0,10,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HRO,X2,derived,I1,S0,A7
503,img_000000003_04-RFPdouble_000_trap_011.tif,3,04-RFPdouble,0,11,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HGW,R1,raw,I3,S0,A0
504,img_000000003_04-RFPdouble_000_trap_013.tif,3,04-RFPdouble,0,13,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HL,R1,derived,I3,S2,A4
505,img_000000003_04-RFPdouble_000_trap_014.tif,3,04-RFPdouble,0,14,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,CPH,I2,raw,I1,S0,A0
506,img_000000003_04-RFPdouble_000_trap_017.tif,3,04-RFPdouble,0,17,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,D,R0,raw,I3,S2,A0
507,img_000000003_04-RFPdouble_000_trap_018.tif,3,04-RFPdouble,0,18,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,RDG,X1,derived,I3,S1,A3
508,img_000000003_04-RFPdouble_000_trap_019.tif,3,04-RFPdouble,0,19,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,LG,I3,derived,I3,S2,A9
509,img_000000003_04-RFPdouble_000_trap_020.tif,3,04-RFPdouble,0,20,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,RDG,D3,derived,I3,S1,A5
510,img_000000003_04-RFPdouble_001_trap_001.tif,3,04-RFPdouble,1,1,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HL,X3,derived,I1,S2,A7
511,img_000000003_04-RFPdouble_001_trap_002.tif,3,04-RFPdouble,1,2,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HH,D2,derived,I3,S2,A8
512,img_000000003_04-RFPdouble_001_trap_005.tif,3,04-RFPdouble,1,5,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HRO,X2,derived,I2,S0,A6
513,img_000000003_04-RFPdouble_001_trap_006.tif,3,04-RFPdouble,1,6,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,LG,I0,derived,I1,S0,A9
514,img_000000003_04-RFPdouble_001_trap_007.tif,3,04-RFPdouble,1,7,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,K,D3,raw,I2,S2,A5
515,img_000000003_04-RFPdouble_001_trap_008.tif,3,04-RFPdouble,1,8,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,CPH,I1,derived,I2,S2,A6
516,img_000000003_04-RFPdouble_001_trap_009.tif,3,04-RFPdouble,1,9,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,D,X1,derived,I2,S2,A2
517,img_000000003_04-RFPdouble_001_trap_010.tif,3,04-RFPdouble,1,10,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,K,X2,raw,I1,S1,A4
518,img_000000003_04-RFPdouble_001_trap_011.tif,3,04-RFPdouble,1,11,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HST,I0,derived,I2,S1,A7
519,img_000000003_04-RFPdouble_001_trap_013.tif,3,04-RFPdouble,1,13,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HRO,R0,raw,I2,S1,A5
520,img_000000003_04-RFPdouble_001_trap_014.tif,3,04-RFPdouble,1,14,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HL,D0,raw,I2,S1,A0
521,img_000000003_04-RFPdouble_001_trap_017.tif,3,04-RFPdouble,1,17,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HL,I0,derived,I3,S0,A3
522,img_000000003_04-RFPdouble_001_trap_018.tif,3,04-RFPdouble,1,18,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,LG,D0,derived,I3,S2,A5
523,img_000000003_04-RFPdouble_001_trap_019.tif,3,04-RFPdouble,1,19,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,RDG,I1,raw,I1,S1,A8
524,img_000000003_04-RFPdouble_001_trap_020.tif,3,04-RFPdouble,1,20,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,STH,X1,raw,I2,S2,A2
525,img_000000003_04-RFPdouble_002_trap_001.tif,3,04-RFPdouble,2,1,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HWI,X3,raw,I1,S1,A8
526,img_000000003_04-RFPdouble_002_trap_002.tif,3,04-RFPdouble,2,2,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,CPH,D3,derived,I1,S2,A8
527,img_000000003_04-RFPdouble_002_trap_005.tif,3,04-RFPdouble,2,5,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HRO,I1,raw,I3,S2,A0
528,img_000000003_04-RFPdouble_002_trap_006.tif,3,04-RFPdouble,2,6,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HST,R2,derived,I2,S0,A6
529,img_000000003_04-RFPdouble_002_trap_007.tif,3,04-RFPdouble,2,7,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HGW,X3,raw,I2,S1,A0
530,img_000000003_04-RFPdouble_002_trap_008.tif,3,04-RFPdouble,2,8,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,LG,D0,derived,I1,S0,A1
531,img_000000003_04-RFPdouble_002_trap_009.tif,3,04-RFPdouble,2,9,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,D,I1,derived,I2,S0,A0
532,img_000000003_04-RFPdouble_002_trap_010.tif,3,04-RFPdouble,2,10,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HRO,X1,raw,I1,S1,A5
533,img_000000003_04-RFPdouble_002_trap_011.tif,3,04-RFPdouble,2,11,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,LG,R2,raw,I2,S0,A4
534,img_000000003_04-RFPdouble_002_trap_013.tif,3,04-RFPdouble,2,13,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HH,X0,derived,I1,S0,A4
535,img_000000003_04-RFPdouble_002_trap_014.tif,3,04-RFPdouble,2,14,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,CPH,I2,derived,I3,S2,A2
536,img_000000003_04-RFPdouble_002_trap_017.tif,3,04-RFPdouble,2,17,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HH,R2,derived,I1,S0,A8
537,img_000000003_04-RFPdouble_002_trap_018.tif,3,04-RFPdouble,2,18,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HGW,X3,raw,I1,S0,A0
538,img_000000003_04-RFPdouble_002_trap_019.tif,3,04-RFPdouble,2,19,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HGW,X3,raw,I1,S1,A7
539,img_000000003_04-RFPdouble_002_trap_020.tif,3,04-RFPdouble,2,20,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HST,R1,raw,I1,S0,A2
540,img_000000004_01-BF0_000_trap_001.tif,4,01-BF0,0,1,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HL,I3,derived,I3,S1,A1
541,img_000000004_01-BF0_000_trap_002.tif,4,01-BF0,0,2,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HB,I0,derived,I2,S1,A2
542,img_000000004_01-BF0_000_trap_005.tif,4,01-BF0,0,5,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HB,R2,derived,I3,S0,A2
543,img_000000004_01-BF0_000_trap_006.tif,4,01-BF0,0,6,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,STH,D1,raw,I2,S2,A9
544,img_000000004_01-BF0_000_trap_007.tif,4,01-BF0,0,7,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,STH,I3,derived,I1,S1,A2
545,img_000000004_01-BF0_000_trap_008.tif,4,01-BF0,0,8,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,STH,X0,derived,I1,S0,A9
546,img_000000004_01-BF0_000_trap_009.tif,4,01-BF0,0,9,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HWI,D2,derived,I1,S0,A7
547,img_000000004_01-BF0_000_trap_010.tif,4,01-BF0,0,10,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HL,X1,raw,I3,S0,A8
548,img_000000004_01-BF0_000_trap_011.tif,4,01-BF0,0,11,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,RDG,R3,derived,I2,S0,A5
549,img_000000004_01-BF0_000_trap_013.tif,4,01-BF0,0,13,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HH,I1,derived,I3,S2,A2
550,img_000000004_01-BF0_000_trap_014.tif,4,01-BF0,0,14,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HGW,I3,derived,I1,S2,A1
551,img_000000004_01-BF0_000_trap_017.tif,4,01-BF0,0,17,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,K,R0,raw,I1,S1,A0
552,img_000000004_01-BF0_000_trap_018.tif,4,01-BF0,0,18,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HH,D1,raw,I3,S2,A3
553,img_000000004_01-BF0_000_trap_019.tif,4,01-BF0,0,19,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,D,D1,derived,I1,S1,A4
554,img_000000004_01-BF0_000_trap_020.tif,4,01-BF0,0,20,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HL,D3,raw,I3,S1,A8
555,img_000000004_01-BF0_001_trap_001.tif,4,01-BF0,1,1,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HWI,D1,derived,I3,S1,A3
556,img_000000004_01-BF0_001_trap_002.tif,4,01-BF0,1,2,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HL,D0,raw,I2,S0,A8
557,img_000000004_01-BF0_001_trap_005.tif,4,01-BF0,1,5,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,D,D3,derived,I2,S0,A7
558,img_000000004_01-BF0_001_trap_006.tif,4,01-BF0,1,6,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HH,R3,derived,I3,S0,A1
559,img_000000004_01-BF0_001_trap_007.tif,4,01-BF0,1,7,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HH,R1,raw,I2,S1,A5
